SourceFolder,Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,llf,aic,bic
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,ZINB,12.886515140533447,True,17,-45557.00251747294,91124.00503494588,91163.52247270856
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,P+NB,11.072712659835815,True,15,-45038.16240177108,90088.32480354216,90135.74572885738
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,Z+P+NB,27.983121633529663,True,20,-44451.46485543174,88918.92971086348,88982.15761128376
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,ZIP--ZINB,55.35587978363037,True,15,-44374.229003951245,88768.45800790249,88847.49288342785
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,Poisson,0.7685117721557617,True,7,-99305.82721870608,198615.65443741216,198631.46141251724
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,NB,1.7315211296081543,True,7,-46785.04827755522,93576.09655511045,93599.80701776803
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,ZIP,5.179306983947754,True,12,-71744.368530226,143496.737060452,143528.35101066215
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,ZINB,12.864690065383911,True,19,-46083.548325473465,92177.09665094691,92216.6140887096
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,P+NB,9.768771886825562,True,17,-45421.3609273208,90854.7218546416,90902.14277995682
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,Z+P+NB,28.246940851211548,True,20,-44886.94620462829,89789.89240925659,89853.12030967687
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,ZIP--ZINB,53.82177543640137,True,47,-44805.682066602494,89631.36413320499,89710.39900873035
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,Poisson,0.7666356563568115,True,7,-98372.8901914716,196749.7803829432,196765.58735804827
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,NB,2.098776340484619,True,10,-46498.03924497308,93002.07848994616,93025.78895260376
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,ZIP,3.094814777374268,True,11,-70851.91575047109,141711.83150094218,141743.44545115234
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,ZINB,12.57089114189148,True,15,-45763.85623523319,91537.71247046636,91577.22990822906
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,P+NB,11.342403411865234,True,18,-45158.29688230487,90328.59376460974,90376.01468992497
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,Z+P+NB,26.31906270980835,True,23,-44600.70743221448,89217.41486442895,89280.64276484924
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,ZIP--ZINB,47.32794690132141,True,34,-44533.07119145704,89086.14238291407,89165.17725843943
D2_NB,D2,Dataset 2,11,Poisson,1.542461633682251,True,15,-79877.25762851993,159758.51525703986,159774.32223214494
D2_NB,D2,Dataset 2,11,NB,3.758919715881348,True,11,-21407.917103000167,42821.834206000334,42845.544668657945
D2_NB,D2,Dataset 2,11,ZIP,6.332939386367798,True,15,-30121.481415949936,60250.96283189987,60282.576782110016
D2_NB,D2,Dataset 2,11,ZINB,8.831132888793945,True,24,-19265.76705745115,38541.5341149023,38581.05155266498
D2_NB,D2,Dataset 2,11,P+NB,23.023837327957157,True,62,-21228.56487626255,42469.1297525251,42516.55067784032
D2_NB,D2,Dataset 2,11,Z+P+NB,26.15969038009644,True,19,-19233.153283375203,38482.306566750405,38545.53446717069
D2_NB,D2,Dataset 2,11,ZIP--ZINB,77.60893177986145,True,52,-19209.36054096739,38438.72108193478,38517.75595746014
D2_NB,D2,Dataset 2,13,Poisson,1.1193077564239502,True,16,-81478.76179522902,162961.52359045803,162977.3305655631
D2_NB,D2,Dataset 2,13,NB,3.272738218307495,True,15,-21296.0054783906,42598.0109567812,42621.721419438814
D2_NB,D2,Dataset 2,13,ZIP,5.627064228057861,True,15,-29967.447688498512,59942.89537699703,59974.50932720717
D2_NB,D2,Dataset 2,13,ZINB,10.705220937728882,True,23,-19023.94419729344,38057.88839458687,38097.40583234956
D2_NB,D2,Dataset 2,13,P+NB,21.33112668991089,True,67,-21027.678171368192,42067.356342736384,42114.7772680516
D2_NB,D2,Dataset 2,13,Z+P+NB,38.37112855911255,True,25,-18975.658919896632,37967.317839793264,38030.54574021355
D2_NB,D2,Dataset 2,13,ZIP--ZINB,61.1202700138092,True,17,-18940.578720082816,37901.15744016563,37980.19231569099
D2_NB,D2,Dataset 2,12,Poisson,1.485154151916504,True,17,-80707.13032449319,161418.26064898638,161434.06762409146
D2_NB,D2,Dataset 2,12,NB,5.803892612457275,True,11,-21323.71530790921,42653.43061581842,42677.14107847603
D2_NB,D2,Dataset 2,12,ZIP,6.743630647659302,True,15,-29807.221804960453,59622.443609920905,59654.05756013105
D2_NB,D2,Dataset 2,12,ZINB,12.158884525299072,True,26,-19070.3233030245,38150.646606049,38190.16404381168
D2_NB,D2,Dataset 2,12,P+NB,18.752666473388672,True,60,-21131.798021576546,42275.59604315309,42323.01696846831
D2_NB,D2,Dataset 2,12,Z+P+NB,40.31678223609924,True,31,-19038.782458796457,38093.564917592914,38156.7928180132
D2_NB,D2,Dataset 2,12,ZIP--ZINB,65.80362939834595,True,16,-19019.59575799002,38059.19151598004,38138.2263915054
D2_NB,D2,Dataset 2,2,Poisson,0.9755792617797852,True,16,-80429.99279392786,160863.9855878557,160879.7925629608
D2_NB,D2,Dataset 2,2,NB,4.540876865386963,True,22,-21451.20142698197,42908.40285396394,42932.11331662155
D2_NB,D2,Dataset 2,2,ZIP,9.281038761138916,True,12,-30296.13587589228,60600.27175178456,60631.8857019947
D2_NB,D2,Dataset 2,2,ZINB,8.1419997215271,True,23,-19232.178820470963,38474.357640941926,38513.87507870461
D2_NB,D2,Dataset 2,2,P+NB,20.808751583099365,True,58,-21227.671746664248,42467.343493328495,42514.76441864371
D2_NB,D2,Dataset 2,2,Z+P+NB,34.49072551727295,True,18,-19193.495040674185,38402.99008134837,38466.217981768656
D2_NB,D2,Dataset 2,2,ZIP--ZINB,54.66175556182861,True,14,-19171.662473055847,38363.324946111694,38442.35982163705
D2_NB,D2,Dataset 2,4,Poisson,1.400245189666748,True,10,-82367.30956469559,164738.61912939118,164754.42610449626
D2_NB,D2,Dataset 2,4,NB,4.996850490570068,True,23,-21488.54274773738,42983.08549547476,43006.79595813237
D2_NB,D2,Dataset 2,4,ZIP,8.984662771224976,True,17,-31013.769408131277,62035.53881626255,62067.15276647269
D2_NB,D2,Dataset 2,4,ZINB,11.691989660263062,True,26,-19233.573591781693,38477.147183563386,38516.66462132607
D2_NB,D2,Dataset 2,4,P+NB,31.02360701560974,True,78,-21284.197815252915,42580.39563050583,42627.816555821046
D2_NB,D2,Dataset 2,4,Z+P+NB,33.99699020385742,True,48,-19203.171324973428,38422.342649946855,38485.57055036714
D2_NB,D2,Dataset 2,4,ZIP--ZINB,82.86424517631531,True,29,-19187.3057792474,38394.6115584948,38473.64643402016
D2_NB,D2,Dataset 2,9,Poisson,1.2313835620880127,True,11,-84538.80763200678,169081.61526401356,169097.42223911863
D2_NB,D2,Dataset 2,9,NB,4.69079327583313,True,18,-21633.273478470102,43272.546956940205,43296.257419597816
D2_NB,D2,Dataset 2,9,ZIP,8.379509687423706,True,13,-31560.79110980137,63129.58221960274,63161.19616981289
D2_NB,D2,Dataset 2,9,ZINB,10.755735874176024,True,11,-19438.8929612232,38887.785922446405,38927.30336020909
D2_NB,D2,Dataset 2,9,P+NB,31.87621116638184,True,40,-21452.89703612703,42917.79407225406,42965.21499756928
D2_NB,D2,Dataset 2,9,Z+P+NB,33.66926288604736,True,22,-19397.846311561632,38811.69262312327,38874.92052354355
D2_NB,D2,Dataset 2,9,ZIP--ZINB,57.975632429122925,True,13,-19381.23294112267,38782.46588224534,38861.5007577707
D2_NB,D2,Dataset 2,3,Poisson,1.377537727355957,True,15,-78448.1702199876,156900.3404399752,156916.14741508028
D2_NB,D2,Dataset 2,3,NB,6.711851835250855,True,19,-20972.42605910047,41950.85211820094,41974.56258085856
D2_NB,D2,Dataset 2,3,ZIP,8.216118812561035,True,12,-29084.42647809276,58176.852956185525,58208.46690639567
D2_NB,D2,Dataset 2,3,ZINB,11.29693603515625,True,16,-18770.519371404574,37551.03874280916,37590.55618057184
D2_NB,D2,Dataset 2,3,P+NB,20.60681128501892,True,52,-20789.756944227094,41591.5138884542,41638.93481376941
D2_NB,D2,Dataset 2,3,Z+P+NB,34.66507887840271,True,26,-18740.816217019437,37497.63243403887,37560.860334459154
D2_NB,D2,Dataset 2,3,ZIP--ZINB,59.18176198005676,True,31,-18726.117408245533,37472.234816491065,37551.26969201642
D2_NB,D2,Dataset 2,6,Poisson,1.5859673023223877,True,9,-81303.3775100091,162610.7550200182,162626.56199512328
D2_NB,D2,Dataset 2,6,NB,3.765101194381714,True,15,-21565.21025265739,43136.42050531478,43160.13096797239
D2_NB,D2,Dataset 2,6,ZIP,6.883137464523315,True,14,-30503.29877985149,61014.59755970299,61046.21150991313
D2_NB,D2,Dataset 2,6,ZINB,11.243304014205933,True,27,-19272.899037593783,38555.798075187566,38595.31551295025
D2_NB,D2,Dataset 2,6,P+NB,41.35617852210999,True,55,-21325.762269549017,42663.524539098034,42710.94546441325
D2_NB,D2,Dataset 2,6,Z+P+NB,33.94902300834656,True,17,-19211.84914967925,38439.6982993585,38502.92619977879
D2_NB,D2,Dataset 2,6,ZIP--ZINB,64.35182428359985,True,30,-19190.882079341965,38401.76415868393,38480.79903420929
D2_NB,D2,Dataset 2,14,Poisson,0.9714524745941162,True,13,-79372.24893782969,158748.49787565938,158764.30485076446
D2_NB,D2,Dataset 2,14,NB,4.760643720626831,True,12,-21309.941699786857,42625.88339957372,42649.593862231326
D2_NB,D2,Dataset 2,14,ZIP,6.522165775299072,True,14,-29061.82518836436,58131.65037672872,58163.26432693886
D2_NB,D2,Dataset 2,14,ZINB,11.68016767501831,True,21,-19002.05885339784,38014.11770679568,38053.63514455836
D2_NB,D2,Dataset 2,14,P+NB,24.508544206619263,True,57,-21033.04755093351,42078.09510186702,42125.51602718223
D2_NB,D2,Dataset 2,14,Z+P+NB,54.84931659698486,True,44,-18961.71926146529,37939.43852293058,38002.66642335087
D2_NB,D2,Dataset 2,14,ZIP--ZINB,66.1845772266388,True,28,-18943.0080385936,37906.0160771872,37985.05095271256
D2_NB,D2,Dataset 2,10,Poisson,1.0631763935089111,True,11,-78412.9476848555,156829.895369711,156845.7023448161
D2_NB,D2,Dataset 2,10,NB,4.929310083389282,True,44,-21311.046656979477,42628.09331395895,42651.80377661656
D2_NB,D2,Dataset 2,10,ZIP,10.876938819885254,True,14,-28984.787443051493,57977.574886102986,58009.18883631313
D2_NB,D2,Dataset 2,10,ZINB,8.94410514831543,True,20,-19013.11435616288,38036.22871232576,38075.74615008844
D2_NB,D2,Dataset 2,10,P+NB,18.63094663619995,True,46,-21017.099914392234,42046.19982878447,42093.62075409968
D2_NB,D2,Dataset 2,10,Z+P+NB,38.896949768066406,True,43,-18958.756569892605,37933.51313978521,37996.741040205496
D2_NB,D2,Dataset 2,10,ZIP--ZINB,57.44526362419128,True,29,-18941.553607036607,37903.107214073214,37982.14208959857
D2_NB,D2,Dataset 2,5,Poisson,1.4727411270141602,True,21,-78925.92570920438,157855.85141840877,157871.65839351385
D2_NB,D2,Dataset 2,5,NB,7.851783275604248,True,33,-21466.50581642615,42939.0116328523,42962.72209550991
D2_NB,D2,Dataset 2,5,ZIP,7.104708671569824,True,16,-30024.0376260123,60056.0752520246,60087.689202234746
D2_NB,D2,Dataset 2,5,ZINB,10.763679265975952,True,22,-19245.923141189745,38501.84628237949,38541.36372014217
D2_NB,D2,Dataset 2,5,P+NB,20.770398139953613,True,56,-21239.03489876595,42490.0697975319,42537.49072284711
D2_NB,D2,Dataset 2,5,Z+P+NB,39.170780181884766,True,28,-19189.309183823443,38394.618367646886,38457.84626806717
D2_NB,D2,Dataset 2,5,ZIP--ZINB,63.8757746219635,True,27,-19178.783127488263,38377.56625497653,38456.60113050189
D2_NB,D2,Dataset 2,0,Poisson,0.9682655334472656,True,16,-80393.47448303025,160790.9489660605,160806.75594116558
D2_NB,D2,Dataset 2,0,NB,4.510216474533081,True,11,-21279.14444264197,42564.28888528393,42587.99934794154
D2_NB,D2,Dataset 2,0,ZIP,10.632827281951904,True,15,-30447.659846361345,60903.31969272269,60934.93364293283
D2_NB,D2,Dataset 2,0,ZINB,10.959509372711182,True,24,-19080.2298738737,38170.4597477474,38209.97718551008
D2_NB,D2,Dataset 2,0,P+NB,19.085004806518555,True,51,-21118.71069061987,42249.42138123974,42296.84230655496
D2_NB,D2,Dataset 2,0,Z+P+NB,28.027896642684937,True,19,-19030.84902842808,38077.69805685616,38140.92595727645
D2_NB,D2,Dataset 2,0,ZIP--ZINB,70.26799774169922,True,17,-19022.368700387047,38064.737400774095,38143.77227629945
D2_NB,D2,Dataset 2,8,Poisson,1.651447296142578,True,14,-79522.18551375033,159048.37102750066,159064.17800260574
D2_NB,D2,Dataset 2,8,NB,5.346996784210205,True,24,-21260.866991286584,42527.73398257317,42551.44444523078
D2_NB,D2,Dataset 2,8,ZIP,7.824328184127808,True,12,-29792.85394286105,59593.70788572209,59625.32183593224
D2_NB,D2,Dataset 2,8,ZINB,9.735381841659546,True,22,-19085.14645948597,38180.29291897194,38219.81035673463
D2_NB,D2,Dataset 2,8,P+NB,23.253820419311523,True,82,-21073.54122882249,42159.08245764499,42206.5033829602
D2_NB,D2,Dataset 2,8,Z+P+NB,26.768582582473755,True,34,-19044.696900441388,38105.393800882775,38168.62170130306
D2_NB,D2,Dataset 2,8,ZIP--ZINB,64.9287838935852,True,34,-19021.980840903216,38063.96168180643,38142.99655733179
D2_NB,D2,Dataset 2,7,Poisson,1.19921875,True,24,-81154.85998467337,162313.71996934674,162329.52694445182
D2_NB,D2,Dataset 2,7,NB,4.02642035484314,True,18,-21514.329812100103,43034.659624200205,43058.370086857816
D2_NB,D2,Dataset 2,7,ZIP,6.989208936691284,True,14,-29695.58491393637,59399.16982787275,59430.78377808289
D2_NB,D2,Dataset 2,7,ZINB,8.275879621505737,True,11,-19106.067589175265,38222.13517835053,38261.65261611321
D2_NB,D2,Dataset 2,7,P+NB,19.266574382781982,True,63,-21295.91559442088,42603.83118884176,42651.252114156974
D2_NB,D2,Dataset 2,7,Z+P+NB,34.11413240432739,True,21,-19059.70459745896,38135.40919491792,38198.63709533821
D2_NB,D2,Dataset 2,7,ZIP--ZINB,103.44355463981628,True,50,-19046.18483331512,38112.36966663024,38191.4045421556
D2_NB,D2,Dataset 2,1,Poisson,0.9723200798034668,True,14,-78881.85810188223,157767.71620376446,157783.52317886954
D2_NB,D2,Dataset 2,1,NB,5.5249104499816895,True,16,-20873.21449687917,41752.42899375834,41776.13945641595
D2_NB,D2,Dataset 2,1,ZIP,8.560191869735718,True,12,-29457.68201047261,58923.36402094522,58954.97797115536
D2_NB,D2,Dataset 2,1,ZINB,9.662589073181152,True,12,-18722.819006382688,37455.638012765376,37495.15545052806
D2_NB,D2,Dataset 2,1,P+NB,16.67406177520752,True,35,-20768.059083590404,41548.11816718081,41595.53909249602
D2_NB,D2,Dataset 2,1,Z+P+NB,33.26478862762451,True,30,-18673.982947054104,37363.96589410821,37427.193794528495
D2_NB,D2,Dataset 2,1,ZIP--ZINB,61.22489261627197,True,18,-18654.339464940706,37328.67892988141,37407.71380540677
D2_NB,D2,Dataset 2,16,Poisson,1.3252620697021484,True,15,-81331.91411540753,162667.82823081507,162683.63520592017
D2_NB,D2,Dataset 2,16,NB,5.194184541702271,True,11,-21317.477222083024,42640.95444416605,42664.66490682366
D2_NB,D2,Dataset 2,16,ZIP,8.178058624267578,True,12,-30303.19211998464,60614.38423996928,60645.99819017942
D2_NB,D2,Dataset 2,16,ZINB,9.479537010192873,True,11,-19002.309232179,38014.618464358,38054.13590212068
D2_NB,D2,Dataset 2,16,P+NB,18.25284147262573,True,45,-21095.57278475422,42203.14556950844,42250.56649482365
D2_NB,D2,Dataset 2,16,Z+P+NB,38.75794792175293,True,21,-18968.45396365579,37952.90792731158,38016.135827731865
D2_NB,D2,Dataset 2,16,ZIP--ZINB,58.66962265968323,True,15,-18943.50337950953,37907.00675901905,37986.04163454441
D2_NB,D2,Dataset 2,19,Poisson,1.1635076999664309,True,13,-80861.25625494536,161726.51250989072,161742.3194849958
D2_NB,D2,Dataset 2,19,NB,3.740700006484986,True,21,-21470.389835931328,42946.779671862656,42970.49013452027
D2_NB,D2,Dataset 2,19,ZIP,7.489022493362427,True,17,-29922.30717208927,59852.61434417854,59884.22829438868
D2_NB,D2,Dataset 2,19,ZINB,11.702126264572144,True,16,-19164.701349965435,38339.40269993087,38378.92013769355
D2_NB,D2,Dataset 2,19,P+NB,19.929069995880127,True,56,-21216.042000619156,42444.08400123831,42491.50492655352
D2_NB,D2,Dataset 2,19,Z+P+NB,40.60913872718811,True,43,-19129.719308839427,38275.43861767885,38338.66651809914
D2_NB,D2,Dataset 2,19,ZIP--ZINB,46.12919974327088,True,31,-19106.68951085544,38233.37902171088,38312.41389723624
D2_NB,D2,Dataset 2,15,Poisson,1.2061142921447754,True,11,-83043.61626145765,166091.2325229153,166107.03949802037
D2_NB,D2,Dataset 2,15,NB,4.9619433879852295,True,13,-21647.46058446228,43300.92116892456,43324.631631582175
D2_NB,D2,Dataset 2,15,ZIP,10.450835704803469,True,16,-30882.58364013674,61773.16728027348,61804.781230483626
D2_NB,D2,Dataset 2,15,ZINB,10.584622383117676,True,22,-19394.795510763124,38799.59102152625,38839.10845928893
D2_NB,D2,Dataset 2,15,P+NB,25.6484968662262,True,18,-21546.63949355116,43105.27898710231,43152.69991241753
D2_NB,D2,Dataset 2,15,Z+P+NB,32.16559386253357,True,30,-19353.52028344084,38723.04056688168,38786.26846730196
D2_NB,D2,Dataset 2,15,ZIP--ZINB,62.22869300842285,True,33,-19328.23231979577,38676.46463959155,38755.499515116906
D2_NB,D2,Dataset 2,17,Poisson,1.1777217388153076,True,14,-82203.89107063087,164411.78214126173,164427.5891163668
D2_NB,D2,Dataset 2,17,NB,4.999749422073364,True,19,-21929.99199804149,43865.98399608298,43889.69445874059
D2_NB,D2,Dataset 2,17,ZIP,7.138551950454712,True,11,-30415.423833222278,60838.84766644455,60870.46161665469
D2_NB,D2,Dataset 2,17,ZINB,9.968785762786863,True,25,-19599.37342382784,39208.74684765568,39248.264285418365
D2_NB,D2,Dataset 2,17,P+NB,36.27053761482239,True,47,-21665.947164717763,43343.89432943553,43391.31525475074
D2_NB,D2,Dataset 2,17,Z+P+NB,29.43632173538208,True,35,-19557.047841699277,39130.09568339855,39193.323583818834
D2_NB,D2,Dataset 2,17,ZIP--ZINB,50.13461756706238,True,50,-19529.891791093483,39079.78358218697,39158.818457712325
D2_NB,D2,Dataset 2,18,Poisson,1.3845369815826416,True,18,-78760.46405648609,157524.92811297218,157540.73508807726
D2_NB,D2,Dataset 2,18,NB,5.343426942825317,True,14,-20874.58339405721,41755.16678811442,41778.87725077203
D2_NB,D2,Dataset 2,18,ZIP,5.76221227645874,True,14,-29545.61211227517,59099.22422455034,59130.83817476048
D2_NB,D2,Dataset 2,18,ZINB,7.575255155563354,True,11,-18753.00136899584,37516.00273799168,37555.52017575436
D2_NB,D2,Dataset 2,18,P+NB,23.784991025924683,True,84,-20666.08880407488,41344.17760814975,41391.59853346497
D2_NB,D2,Dataset 2,18,Z+P+NB,34.50763130187988,True,52,-18706.084355118663,37428.168710237325,37491.39661065761
D2_NB,D2,Dataset 2,18,ZIP--ZINB,54.22035789489746,True,45,-18687.453652076507,37394.90730415301,37473.94217967837
D2_P_plus_NB,D2,Dataset 2,6,Poisson,1.5374855995178225,True,9,-81303.3775100091,162610.7550200182,162626.56199512328
D2_P_plus_NB,D2,Dataset 2,6,NB,3.7506160736083984,True,15,-21565.21025265739,43136.42050531478,43160.13096797239
D2_P_plus_NB,D2,Dataset 2,6,ZIP,6.529630184173584,True,14,-30503.29877985149,61014.59755970299,61046.21150991313
D2_P_plus_NB,D2,Dataset 2,6,ZINB,10.619361639022827,True,27,-19272.899037593783,38555.798075187566,38595.31551295025
D2_P_plus_NB,D2,Dataset 2,6,P+NB,39.67172718048096,True,55,-21325.762269549017,42663.524539098034,42710.94546441325
D2_P_plus_NB,D2,Dataset 2,6,Z+P+NB,29.565408945083615,True,17,-19211.84914967925,38439.6982993585,38502.92619977879
D2_P_plus_NB,D2,Dataset 2,6,ZIP--ZINB,59.64166831970215,True,30,-19190.882079341965,38401.76415868393,38480.79903420929
D2_P_plus_NB,D2,Dataset 2,11,Poisson,1.5920424461364746,True,15,-79877.25762851993,159758.51525703986,159774.32223214494
D2_P_plus_NB,D2,Dataset 2,11,NB,3.97987961769104,True,11,-21407.917103000167,42821.834206000334,42845.544668657945
D2_P_plus_NB,D2,Dataset 2,11,ZIP,6.658342361450195,True,15,-30121.481415949936,60250.96283189987,60282.576782110016
D2_P_plus_NB,D2,Dataset 2,11,ZINB,9.131529808044434,True,24,-19265.76705745115,38541.5341149023,38581.05155266498
D2_P_plus_NB,D2,Dataset 2,11,P+NB,23.01394891738892,True,62,-21228.56487626255,42469.1297525251,42516.55067784032
D2_P_plus_NB,D2,Dataset 2,11,Z+P+NB,26.185972690582275,True,19,-19233.153283375203,38482.306566750405,38545.53446717069
D2_P_plus_NB,D2,Dataset 2,11,ZIP--ZINB,77.3881139755249,True,52,-19209.36054096739,38438.72108193478,38517.75595746014
D2_P_plus_NB,D2,Dataset 2,9,Poisson,1.2199552059173584,True,11,-84538.80763200678,169081.61526401356,169097.42223911863
D2_P_plus_NB,D2,Dataset 2,9,NB,4.651061058044434,True,18,-21633.273478470102,43272.546956940205,43296.257419597816
D2_P_plus_NB,D2,Dataset 2,9,ZIP,8.341167688369751,True,13,-31560.79110980137,63129.58221960274,63161.19616981289
D2_P_plus_NB,D2,Dataset 2,9,ZINB,10.747540712356567,True,11,-19438.8929612232,38887.785922446405,38927.30336020909
D2_P_plus_NB,D2,Dataset 2,9,P+NB,31.456740379333496,True,40,-21452.89703612703,42917.79407225406,42965.21499756928
D2_P_plus_NB,D2,Dataset 2,9,Z+P+NB,30.608637809753414,True,22,-19397.846311561632,38811.69262312327,38874.92052354355
D2_P_plus_NB,D2,Dataset 2,9,ZIP--ZINB,52.62156391143799,True,13,-19381.23294112267,38782.46588224534,38861.5007577707
D2_P_plus_NB,D2,Dataset 2,5,Poisson,1.5033297538757324,True,21,-78925.92570920438,157855.85141840877,157871.65839351385
D2_P_plus_NB,D2,Dataset 2,5,NB,7.957238435745239,True,33,-21466.50581642615,42939.0116328523,42962.72209550991
D2_P_plus_NB,D2,Dataset 2,5,ZIP,7.058942794799805,True,16,-30024.0376260123,60056.0752520246,60087.689202234746
D2_P_plus_NB,D2,Dataset 2,5,ZINB,10.730921745300291,True,22,-19245.923141189745,38501.84628237949,38541.36372014217
D2_P_plus_NB,D2,Dataset 2,5,P+NB,20.79578804969788,True,56,-21239.03489876595,42490.0697975319,42537.49072284711
D2_P_plus_NB,D2,Dataset 2,5,Z+P+NB,38.96691131591797,True,28,-19189.309183823443,38394.618367646886,38457.84626806717
D2_P_plus_NB,D2,Dataset 2,5,ZIP--ZINB,64.64626860618591,True,27,-19178.783127488263,38377.56625497653,38456.60113050189
D2_P_plus_NB,D2,Dataset 2,0,Poisson,1.0081405639648438,True,16,-80393.47448303025,160790.9489660605,160806.75594116558
D2_P_plus_NB,D2,Dataset 2,0,NB,4.70598292350769,True,11,-21279.14444264197,42564.28888528393,42587.99934794154
D2_P_plus_NB,D2,Dataset 2,0,ZIP,11.03921389579773,True,15,-30447.659846361345,60903.31969272269,60934.93364293283
D2_P_plus_NB,D2,Dataset 2,0,ZINB,11.567215919494627,True,24,-19080.2298738737,38170.4597477474,38209.97718551008
D2_P_plus_NB,D2,Dataset 2,0,P+NB,20.11030411720276,True,51,-21118.71069061987,42249.42138123974,42296.84230655496
D2_P_plus_NB,D2,Dataset 2,0,Z+P+NB,31.196192979812626,True,19,-19030.84902842808,38077.69805685616,38140.92595727645
D2_P_plus_NB,D2,Dataset 2,0,ZIP--ZINB,75.8484992980957,True,17,-19022.368700387047,38064.737400774095,38143.77227629945
D2_P_plus_NB,D2,Dataset 2,1,Poisson,1.0023460388183594,True,14,-78881.85810188223,157767.71620376446,157783.52317886954
D2_P_plus_NB,D2,Dataset 2,1,NB,5.584384202957153,True,16,-20873.21449687917,41752.42899375834,41776.13945641595
D2_P_plus_NB,D2,Dataset 2,1,ZIP,8.614667892456055,True,12,-29457.68201047261,58923.36402094522,58954.97797115536
D2_P_plus_NB,D2,Dataset 2,1,ZINB,9.755739212036133,True,12,-18722.819006382688,37455.638012765376,37495.15545052806
D2_P_plus_NB,D2,Dataset 2,1,P+NB,16.811853647232056,True,35,-20768.059083590404,41548.11816718081,41595.53909249602
D2_P_plus_NB,D2,Dataset 2,1,Z+P+NB,32.86117744445801,True,30,-18673.982947054104,37363.96589410821,37427.193794528495
D2_P_plus_NB,D2,Dataset 2,1,ZIP--ZINB,63.29458141326904,True,18,-18654.339464940706,37328.67892988141,37407.71380540677
D2_P_plus_NB,D2,Dataset 2,4,Poisson,1.383085012435913,True,10,-82367.30956469559,164738.61912939118,164754.42610449626
D2_P_plus_NB,D2,Dataset 2,4,NB,4.948896408081055,True,23,-21488.54274773738,42983.08549547476,43006.79595813237
D2_P_plus_NB,D2,Dataset 2,4,ZIP,8.879331350326538,True,17,-31013.769408131277,62035.53881626255,62067.15276647269
D2_P_plus_NB,D2,Dataset 2,4,ZINB,11.67808985710144,True,26,-19233.573591781693,38477.147183563386,38516.66462132607
D2_P_plus_NB,D2,Dataset 2,4,P+NB,30.52713942527771,True,78,-21284.197815252915,42580.39563050583,42627.816555821046
D2_P_plus_NB,D2,Dataset 2,4,Z+P+NB,34.379621505737305,True,48,-19203.171324973428,38422.342649946855,38485.57055036714
D2_P_plus_NB,D2,Dataset 2,4,ZIP--ZINB,81.14275407791138,True,29,-19187.3057792474,38394.6115584948,38473.64643402016
D2_P_plus_NB,D2,Dataset 2,14,Poisson,0.9749512672424316,True,13,-79372.24893782969,158748.49787565938,158764.30485076446
D2_P_plus_NB,D2,Dataset 2,14,NB,4.696893215179443,True,12,-21309.941699786857,42625.88339957372,42649.593862231326
D2_P_plus_NB,D2,Dataset 2,14,ZIP,6.448128938674927,True,14,-29061.82518836436,58131.65037672872,58163.26432693886
D2_P_plus_NB,D2,Dataset 2,14,ZINB,11.60861325263977,True,21,-19002.05885339784,38014.11770679568,38053.63514455836
D2_P_plus_NB,D2,Dataset 2,14,P+NB,24.23615455627441,True,57,-21033.04755093351,42078.09510186702,42125.51602718223
D2_P_plus_NB,D2,Dataset 2,14,Z+P+NB,53.693408489227295,True,44,-18961.71926146529,37939.43852293058,38002.66642335087
D2_P_plus_NB,D2,Dataset 2,14,ZIP--ZINB,65.82193064689636,True,28,-18943.0080385936,37906.0160771872,37985.05095271256
D2_P_plus_NB,D2,Dataset 2,3,Poisson,1.409710168838501,True,15,-78448.1702199876,156900.3404399752,156916.14741508028
D2_P_plus_NB,D2,Dataset 2,3,NB,6.7064127922058105,True,19,-20972.42605910047,41950.85211820094,41974.56258085856
D2_P_plus_NB,D2,Dataset 2,3,ZIP,8.355556726455688,True,12,-29084.42647809276,58176.852956185525,58208.46690639567
D2_P_plus_NB,D2,Dataset 2,3,ZINB,11.286962270736694,True,16,-18770.519371404574,37551.03874280916,37590.55618057184
D2_P_plus_NB,D2,Dataset 2,3,P+NB,20.438491582870483,True,52,-20789.756944227094,41591.5138884542,41638.93481376941
D2_P_plus_NB,D2,Dataset 2,3,Z+P+NB,33.599539041519165,True,26,-18740.816217019437,37497.63243403887,37560.860334459154
