SourceFolder,Scenario,Dataset,Rep,Parameter,true,estimate
D1_Z_plus_P_plus_NB,D1,Dataset 1,0,beta_nb[0],4.0,3.993728127626048
D1_Z_plus_P_plus_NB,D1,Dataset 1,0,beta_nb[1],3.5,3.9109887910673073
D1_Z_plus_P_plus_NB,D1,Dataset 1,0,gamma_nb[0],1.0,0.6795668172423539
D1_Z_plus_P_plus_NB,D1,Dataset 1,0,gamma_nb[1],-3.0,-2.2719807511703918
D1_Z_plus_P_plus_NB,D1,Dataset 1,1,beta_z[0],2.0,1.9869582728799424
D1_Z_plus_P_plus_NB,D1,Dataset 1,1,beta_z[1],1.0,0.9721275029986998
D1_Z_plus_P_plus_NB,D1,Dataset 1,1,gamma_z[0],-2.0,-1.987520260861519
D1_Z_plus_P_plus_NB,D1,Dataset 1,1,gamma_z[1],1.0,0.9775164767949012
D1_Z_plus_P_plus_NB,D1,Dataset 1,1,beta_nb[0],4.0,4.417353189779731
D1_Z_plus_P_plus_NB,D1,Dataset 1,1,beta_nb[1],3.5,3.761308149073833
D1_Z_plus_P_plus_NB,D1,Dataset 1,1,gamma_nb[0],1.0,1.1593711608884143
D1_Z_plus_P_plus_NB,D1,Dataset 1,1,gamma_nb[1],-3.0,-2.917494054981227
D1_Z_plus_P_plus_NB,D1,Dataset 1,12,beta_z[0],2.0,2.062745959139963
D1_Z_plus_P_plus_NB,D1,Dataset 1,12,beta_z[1],1.0,0.973520691696604
D1_Z_plus_P_plus_NB,D1,Dataset 1,12,gamma_z[0],-2.0,-2.381667300506361
D1_Z_plus_P_plus_NB,D1,Dataset 1,12,gamma_z[1],1.0,1.1712106521098773
D1_Z_plus_P_plus_NB,D1,Dataset 1,12,beta_nb[0],4.0,3.582505877377352
D1_Z_plus_P_plus_NB,D1,Dataset 1,12,beta_nb[1],3.5,3.4461655868963312
D1_Z_plus_P_plus_NB,D1,Dataset 1,12,gamma_nb[0],1.0,0.9423573653045472
D1_Z_plus_P_plus_NB,D1,Dataset 1,12,gamma_nb[1],-3.0,-2.41172437079918
D1_Z_plus_P_plus_NB,D1,Dataset 1,3,beta_z[0],2.0,1.9292204358658696
D1_Z_plus_P_plus_NB,D1,Dataset 1,3,beta_z[1],1.0,1.073164667643995
D1_Z_plus_P_plus_NB,D1,Dataset 1,3,gamma_z[0],-2.0,-2.156652996731247
D1_Z_plus_P_plus_NB,D1,Dataset 1,3,gamma_z[1],1.0,1.0631367701519514
D1_Z_plus_P_plus_NB,D1,Dataset 1,3,beta_nb[0],4.0,4.196774837589733
D1_Z_plus_P_plus_NB,D1,Dataset 1,3,beta_nb[1],3.5,3.05975737814602
D1_Z_plus_P_plus_NB,D1,Dataset 1,3,gamma_nb[0],1.0,1.112813958144605
D1_Z_plus_P_plus_NB,D1,Dataset 1,3,gamma_nb[1],-3.0,-3.228224226138733
D1_Z_plus_P_plus_NB,D1,Dataset 1,10,beta_z[0],2.0,1.9868157423886488
D1_Z_plus_P_plus_NB,D1,Dataset 1,10,beta_z[1],1.0,1.0159749176059256
D1_Z_plus_P_plus_NB,D1,Dataset 1,10,gamma_z[0],-2.0,-2.083547995430101
D1_Z_plus_P_plus_NB,D1,Dataset 1,10,gamma_z[1],1.0,1.0242431225575612
D1_Z_plus_P_plus_NB,D1,Dataset 1,10,beta_nb[0],4.0,4.069325670077586
D1_Z_plus_P_plus_NB,D1,Dataset 1,10,beta_nb[1],3.5,3.5344775240961632
D1_Z_plus_P_plus_NB,D1,Dataset 1,10,gamma_nb[0],1.0,0.7206233832845182
D1_Z_plus_P_plus_NB,D1,Dataset 1,10,gamma_nb[1],-3.0,-2.502129076495718
D1_Z_plus_P_plus_NB,D1,Dataset 1,7,beta_z[0],2.0,1.9540958910928916
D1_Z_plus_P_plus_NB,D1,Dataset 1,7,beta_z[1],1.0,1.007190207021478
D1_Z_plus_P_plus_NB,D1,Dataset 1,7,gamma_z[0],-2.0,-2.018537319797588
D1_Z_plus_P_plus_NB,D1,Dataset 1,7,gamma_z[1],1.0,1.0127249148926465
D1_Z_plus_P_plus_NB,D1,Dataset 1,7,beta_nb[0],4.0,4.234567419744995
D1_Z_plus_P_plus_NB,D1,Dataset 1,7,beta_nb[1],3.5,3.5472276940629786
D1_Z_plus_P_plus_NB,D1,Dataset 1,7,gamma_nb[0],1.0,1.2717857636188894
D1_Z_plus_P_plus_NB,D1,Dataset 1,7,gamma_nb[1],-3.0,-3.3861642110593757
D1_Z_plus_P_plus_NB,D1,Dataset 1,4,beta_z[0],2.0,1.921332182015716
D1_Z_plus_P_plus_NB,D1,Dataset 1,4,beta_z[1],1.0,1.0990023887520248
D1_Z_plus_P_plus_NB,D1,Dataset 1,4,gamma_z[0],-2.0,-2.255099973614118
D1_Z_plus_P_plus_NB,D1,Dataset 1,4,gamma_z[1],1.0,1.087870425591655
D1_Z_plus_P_plus_NB,D1,Dataset 1,4,beta_nb[0],4.0,3.8117637629858776
D1_Z_plus_P_plus_NB,D1,Dataset 1,4,beta_nb[1],3.5,3.4453585978096384
D1_Z_plus_P_plus_NB,D1,Dataset 1,4,gamma_nb[0],1.0,0.6541217568438982
D1_Z_plus_P_plus_NB,D1,Dataset 1,4,gamma_nb[1],-3.0,-2.275409140584443
D1_Z_plus_P_plus_NB,D1,Dataset 1,17,beta_z[0],2.0,2.0065839998007577
D1_Z_plus_P_plus_NB,D1,Dataset 1,17,beta_z[1],1.0,0.9921013284782226
D1_Z_plus_P_plus_NB,D1,Dataset 1,17,gamma_z[0],-2.0,-2.044060690443812
D1_Z_plus_P_plus_NB,D1,Dataset 1,17,gamma_z[1],1.0,1.023529232636038
D1_Z_plus_P_plus_NB,D1,Dataset 1,17,beta_nb[0],4.0,3.9205135974545673
D1_Z_plus_P_plus_NB,D1,Dataset 1,17,beta_nb[1],3.5,3.2835646348634744
D1_Z_plus_P_plus_NB,D1,Dataset 1,17,gamma_nb[0],1.0,0.9932785646405816
D1_Z_plus_P_plus_NB,D1,Dataset 1,17,gamma_nb[1],-3.0,-3.5739646407304178
D1_Z_plus_P_plus_NB,D1,Dataset 1,15,beta_z[0],2.0,2.007604904545949
D1_Z_plus_P_plus_NB,D1,Dataset 1,15,beta_z[1],1.0,0.9872309918335286
D1_Z_plus_P_plus_NB,D1,Dataset 1,15,gamma_z[0],-2.0,-2.237285327382251
D1_Z_plus_P_plus_NB,D1,Dataset 1,15,gamma_z[1],1.0,1.117611046245196
D1_Z_plus_P_plus_NB,D1,Dataset 1,15,beta_nb[0],4.0,3.529649845838017
D1_Z_plus_P_plus_NB,D1,Dataset 1,15,beta_nb[1],3.5,3.653819703815103
D1_Z_plus_P_plus_NB,D1,Dataset 1,15,gamma_nb[0],1.0,1.0779827388971128
D1_Z_plus_P_plus_NB,D1,Dataset 1,15,gamma_nb[1],-3.0,-3.0969143791123037
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,beta_z[0],2.0,1.970765939924908
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,beta_z[1],1.0,1.00268634282615
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,gamma_z[0],-2.0,-2.2596784545935646
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,gamma_z[1],1.0,1.1307686902091263
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,beta_nb[0],4.0,3.617318401776101
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,beta_nb[1],3.5,3.321310217192029
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,gamma_nb[0],1.0,0.8510722392887838
D1_Z_plus_P_plus_NB,D1,Dataset 1,18,gamma_nb[1],-3.0,-2.6620035659874746
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,beta_z[0],2.0,1.98768706874843
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,beta_z[1],1.0,1.0006549830316542
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,gamma_z[0],-2.0,-2.025450493171865
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,gamma_z[1],1.0,1.0073662360923583
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,beta_nb[0],4.0,4.37771532123557
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,beta_nb[1],3.5,3.3467711417390005
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,gamma_nb[0],1.0,0.837420655954982
D1_Z_plus_P_plus_NB,D1,Dataset 1,16,gamma_nb[1],-3.0,-2.7245919279341586
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,beta_z[0],2.0,2.0325642448713386
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,beta_z[1],1.0,0.9666906443257688
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,gamma_z[0],-2.0,-1.9914721702585223
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,gamma_z[1],1.0,1.0034067112996927
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,beta_nb[0],4.0,4.437406587925225
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,beta_nb[1],3.5,3.322742485126359
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,gamma_nb[0],1.0,1.2567128808384715
D1_Z_plus_P_plus_NB,D1,Dataset 1,19,gamma_nb[1],-3.0,-3.2455981422460893
D2_NB,D2,Dataset 2,11,beta_z[0],5.0,4.893866010343647
D2_NB,D2,Dataset 2,11,beta_z[1],-0.5,-0.2261472993058632
D2_NB,D2,Dataset 2,11,gamma_z[0],0.1,0.1647796910657665
D2_NB,D2,Dataset 2,11,gamma_z[1],3.1,3.490982071305606
D2_NB,D2,Dataset 2,11,beta_nb[0],10.0,9.937900838807767
D2_NB,D2,Dataset 2,11,beta_nb[1],2.5,2.2316631826371696
D2_NB,D2,Dataset 2,11,gamma_nb[0],-1.7,-2.0080104469649904
D2_NB,D2,Dataset 2,11,gamma_nb[1],2.0,2.1016089548125745
D2_NB,D2,Dataset 2,13,beta_z[0],5.0,5.178356336251772
D2_NB,D2,Dataset 2,13,beta_z[1],-0.5,-1.397041357597281
D2_NB,D2,Dataset 2,13,gamma_z[0],0.1,-0.03850875550428
D2_NB,D2,Dataset 2,13,gamma_z[1],3.1,3.2533271295945707
D2_NB,D2,Dataset 2,13,beta_nb[0],10.0,10.755124952822872
D2_NB,D2,Dataset 2,13,beta_nb[1],2.5,2.418613081549524
D2_NB,D2,Dataset 2,13,gamma_nb[0],-1.7,-1.8670600130238588
D2_NB,D2,Dataset 2,13,gamma_nb[1],2.0,2.012527379883589
D2_NB,D2,Dataset 2,12,beta_z[0],5.0,4.815221339324871
D2_NB,D2,Dataset 2,12,beta_z[1],-0.5,-0.0209850180643598
D2_NB,D2,Dataset 2,12,gamma_z[0],0.1,0.0038648890558183
D2_NB,D2,Dataset 2,12,gamma_z[1],3.1,3.405411511525309
D2_NB,D2,Dataset 2,12,beta_nb[0],10.0,9.352717958243922
D2_NB,D2,Dataset 2,12,beta_nb[1],2.5,3.092346093836913
D2_NB,D2,Dataset 2,12,gamma_nb[0],-1.7,-1.5020523859697343
D2_NB,D2,Dataset 2,12,gamma_nb[1],2.0,1.9214952880452336
D2_NB,D2,Dataset 2,2,beta_z[0],5.0,5.280818478403037
D2_NB,D2,Dataset 2,2,beta_z[1],-0.5,-0.4522462341587759
D2_NB,D2,Dataset 2,2,gamma_z[0],0.1,0.114181562979723
D2_NB,D2,Dataset 2,2,gamma_z[1],3.1,3.002269084349428
D2_NB,D2,Dataset 2,2,beta_nb[0],10.0,10.012518649088069
D2_NB,D2,Dataset 2,2,beta_nb[1],2.5,2.314890639255108
D2_NB,D2,Dataset 2,2,gamma_nb[0],-1.7,-1.5928355115861572
D2_NB,D2,Dataset 2,2,gamma_nb[1],2.0,1.9596977894417396
D2_NB,D2,Dataset 2,4,beta_z[0],5.0,4.48573145500901
D2_NB,D2,Dataset 2,4,beta_z[1],-0.5,1.7157065844849009
D2_NB,D2,Dataset 2,4,gamma_z[0],0.1,0.0319924423417516
D2_NB,D2,Dataset 2,4,gamma_z[1],3.1,3.25620394593299
D2_NB,D2,Dataset 2,4,beta_nb[0],10.0,9.487668293727593
D2_NB,D2,Dataset 2,4,beta_nb[1],2.5,2.815779097638105
D2_NB,D2,Dataset 2,4,gamma_nb[0],-1.7,-1.426398437429451
D2_NB,D2,Dataset 2,4,gamma_nb[1],2.0,1.9463042266785169
D2_NB,D2,Dataset 2,9,beta_z[0],5.0,5.108699784900623
D2_NB,D2,Dataset 2,9,beta_z[1],-0.5,-0.3959833675435766
D2_NB,D2,Dataset 2,9,gamma_z[0],0.1,0.1884659056130975
D2_NB,D2,Dataset 2,9,gamma_z[1],3.1,3.1680528014373213
D2_NB,D2,Dataset 2,9,beta_nb[0],10.0,10.336260559820518
D2_NB,D2,Dataset 2,9,beta_nb[1],2.5,2.371754883846352
D2_NB,D2,Dataset 2,9,gamma_nb[0],-1.7,-1.697901305387292
D2_NB,D2,Dataset 2,9,gamma_nb[1],2.0,1.9797356941988105
D2_NB,D2,Dataset 2,3,beta_z[0],5.0,5.401824546851613
D2_NB,D2,Dataset 2,3,beta_z[1],-0.5,-0.490783352928934
D2_NB,D2,Dataset 2,3,gamma_z[0],0.1,0.1815128785536502
D2_NB,D2,Dataset 2,3,gamma_z[1],3.1,3.78044465707342
D2_NB,D2,Dataset 2,3,beta_nb[0],10.0,9.36025603260448
D2_NB,D2,Dataset 2,3,beta_nb[1],2.5,2.6372991786715585
D2_NB,D2,Dataset 2,3,gamma_nb[0],-1.7,-1.9459934123869496
D2_NB,D2,Dataset 2,3,gamma_nb[1],2.0,2.189756550125646
D2_NB,D2,Dataset 2,6,beta_z[0],5.0,5.158149927073098
D2_NB,D2,Dataset 2,6,beta_z[1],-0.5,-0.8491081230349701
D2_NB,D2,Dataset 2,6,gamma_z[0],0.1,0.1374068572918857
D2_NB,D2,Dataset 2,6,gamma_z[1],3.1,2.9079009010889947
D2_NB,D2,Dataset 2,6,beta_nb[0],10.0,10.622737445625605
D2_NB,D2,Dataset 2,6,beta_nb[1],2.5,2.464752849121188
D2_NB,D2,Dataset 2,6,gamma_nb[0],-1.7,-2.055541175585511
D2_NB,D2,Dataset 2,6,gamma_nb[1],2.0,2.120330915716868
D2_NB,D2,Dataset 2,14,beta_z[0],5.0,5.065819966618954
D2_NB,D2,Dataset 2,14,beta_z[1],-0.5,-0.6900335793229787
D2_NB,D2,Dataset 2,14,gamma_z[0],0.1,0.0410718891782718
D2_NB,D2,Dataset 2,14,gamma_z[1],3.1,3.2418924730863243
D2_NB,D2,Dataset 2,14,beta_nb[0],10.0,9.320043555534612
D2_NB,D2,Dataset 2,14,beta_nb[1],2.5,3.1478140814176
D2_NB,D2,Dataset 2,14,gamma_nb[0],-1.7,-1.5763797417028032
D2_NB,D2,Dataset 2,14,gamma_nb[1],2.0,1.9362610119261072
D2_NB,D2,Dataset 2,10,beta_z[0],5.0,5.189991022174787
D2_NB,D2,Dataset 2,10,beta_z[1],-0.5,-0.9164780611567374
D2_NB,D2,Dataset 2,10,gamma_z[0],0.1,0.0579237812372085
D2_NB,D2,Dataset 2,10,gamma_z[1],3.1,2.9215798898026555
D2_NB,D2,Dataset 2,10,beta_nb[0],10.0,10.249322793252484
D2_NB,D2,Dataset 2,10,beta_nb[1],2.5,2.3302611744847304
D2_NB,D2,Dataset 2,10,gamma_nb[0],-1.7,-1.5365205709871097
D2_NB,D2,Dataset 2,10,gamma_nb[1],2.0,1.8958553579147812
D2_NB,D2,Dataset 2,5,beta_z[0],5.0,5.263806314997571
D2_NB,D2,Dataset 2,5,beta_z[1],-0.5,-1.2142514163395683
D2_NB,D2,Dataset 2,5,gamma_z[0],0.1,0.1539779124013513
D2_NB,D2,Dataset 2,5,gamma_z[1],3.1,2.4947853630586176
D2_NB,D2,Dataset 2,5,beta_nb[0],10.0,9.993558584801622
D2_NB,D2,Dataset 2,5,beta_nb[1],2.5,2.4350622468158907
D2_NB,D2,Dataset 2,5,gamma_nb[0],-1.7,-1.4410354687441391
D2_NB,D2,Dataset 2,5,gamma_nb[1],2.0,1.894222936142236
D2_NB,D2,Dataset 2,0,beta_z[0],5.0,4.6577168945865255
D2_NB,D2,Dataset 2,0,beta_z[1],-0.5,-0.3825700948281251
D2_NB,D2,Dataset 2,0,gamma_z[0],0.1,0.2328009295328429
D2_NB,D2,Dataset 2,0,gamma_z[1],3.1,2.3355392300237376
D2_NB,D2,Dataset 2,0,beta_nb[0],10.0,10.017931908410612
D2_NB,D2,Dataset 2,0,beta_nb[1],2.5,2.9178436944868515
D2_NB,D2,Dataset 2,0,gamma_nb[0],-1.7,-1.4783090238903702
D2_NB,D2,Dataset 2,0,gamma_nb[1],2.0,1.998996465439268
D2_NB,D2,Dataset 2,8,beta_z[0],5.0,4.903423971750089
D2_NB,D2,Dataset 2,8,beta_z[1],-0.5,-0.0062614724492782
D2_NB,D2,Dataset 2,8,gamma_z[0],0.1,0.3204043533025453
D2_NB,D2,Dataset 2,8,gamma_z[1],3.1,2.8276649046176905
D2_NB,D2,Dataset 2,8,beta_nb[0],10.0,10.48574761266484
D2_NB,D2,Dataset 2,8,beta_nb[1],2.5,2.0510670210435222
D2_NB,D2,Dataset 2,8,gamma_nb[0],-1.7,-2.1001750705952937
D2_NB,D2,Dataset 2,8,gamma_nb[1],2.0,2.176943929292785
D2_NB,D2,Dataset 2,7,beta_z[0],5.0,5.099426179405137
D2_NB,D2,Dataset 2,7,beta_z[1],-0.5,-1.6999083143010862
D2_NB,D2,Dataset 2,7,gamma_z[0],0.1,0.2293409116253992
D2_NB,D2,Dataset 2,7,gamma_z[1],3.1,2.4784442884399787
D2_NB,D2,Dataset 2,7,beta_nb[0],10.0,10.412875134921023
D2_NB,D2,Dataset 2,7,beta_nb[1],2.5,3.366949307313821
D2_NB,D2,Dataset 2,7,gamma_nb[0],-1.7,-1.573607000218994
D2_NB,D2,Dataset 2,7,gamma_nb[1],2.0,2.014742305836512
D2_NB,D2,Dataset 2,1,beta_z[0],5.0,5.134111438631103
D2_NB,D2,Dataset 2,1,beta_z[1],-0.5,-0.8200506040526024
D2_NB,D2,Dataset 2,1,gamma_z[0],0.1,0.2851316968377522
D2_NB,D2,Dataset 2,1,gamma_z[1],3.1,2.9069241792921163
D2_NB,D2,Dataset 2,1,beta_nb[0],10.0,10.714399189693742
D2_NB,D2,Dataset 2,1,beta_nb[1],2.5,1.9304394289733475
D2_NB,D2,Dataset 2,1,gamma_nb[0],-1.7,-2.041247900017252
D2_NB,D2,Dataset 2,1,gamma_nb[1],2.0,2.161322798644184
D2_NB,D2,Dataset 2,16,beta_z[0],5.0,5.087218448200769
D2_NB,D2,Dataset 2,16,beta_z[1],-0.5,0.4937643467971017
D2_NB,D2,Dataset 2,16,gamma_z[0],0.1,0.0239278430405688
D2_NB,D2,Dataset 2,16,gamma_z[1],3.1,3.697678112193486
D2_NB,D2,Dataset 2,16,beta_nb[0],10.0,10.166462019496397
D2_NB,D2,Dataset 2,16,beta_nb[1],2.5,2.207236570629553
D2_NB,D2,Dataset 2,16,gamma_nb[0],-1.7,-1.7970283268819969
D2_NB,D2,Dataset 2,16,gamma_nb[1],2.0,2.097628170962902
D2_NB,D2,Dataset 2,19,beta_z[0],5.0,5.033905127401066
D2_NB,D2,Dataset 2,19,beta_z[1],-0.5,-0.4979624632681916
D2_NB,D2,Dataset 2,19,gamma_z[0],0.1,0.0246938716208139
D2_NB,D2,Dataset 2,19,gamma_z[1],3.1,3.303314466718522
D2_NB,D2,Dataset 2,19,beta_nb[0],10.0,10.003904143601764
D2_NB,D2,Dataset 2,19,beta_nb[1],2.5,2.5211721741384725
D2_NB,D2,Dataset 2,19,gamma_nb[0],-1.7,-1.555530510030833
D2_NB,D2,Dataset 2,19,gamma_nb[1],2.0,1.9480697290746432
D2_NB,D2,Dataset 2,15,beta_z[0],5.0,5.234407022074169
D2_NB,D2,Dataset 2,15,beta_z[1],-0.5,-1.3936513055700013
D2_NB,D2,Dataset 2,15,gamma_z[0],0.1,0.295032625774684
D2_NB,D2,Dataset 2,15,gamma_z[1],3.1,2.9986420343678537
D2_NB,D2,Dataset 2,15,beta_nb[0],10.0,10.1618986291349
D2_NB,D2,Dataset 2,15,beta_nb[1],2.5,2.938847493195509
D2_NB,D2,Dataset 2,15,gamma_nb[0],-1.7,-2.0941849512358006
D2_NB,D2,Dataset 2,15,gamma_nb[1],2.0,2.1884152622123545
D2_NB,D2,Dataset 2,17,beta_z[0],5.0,5.22335846425747
D2_NB,D2,Dataset 2,17,beta_z[1],-0.5,-1.0269395581996978
D2_NB,D2,Dataset 2,17,gamma_z[0],0.1,0.0172534957957656
D2_NB,D2,Dataset 2,17,gamma_z[1],3.1,3.1073410080269297
D2_NB,D2,Dataset 2,17,beta_nb[0],10.0,10.180853806481148
D2_NB,D2,Dataset 2,17,beta_nb[1],2.5,2.6401416103578383
D2_NB,D2,Dataset 2,17,gamma_nb[0],-1.7,-1.518356199655901
D2_NB,D2,Dataset 2,17,gamma_nb[1],2.0,1.8765411543038348
D2_NB,D2,Dataset 2,18,beta_z[0],5.0,5.270520548481814
D2_NB,D2,Dataset 2,18,beta_z[1],-0.5,-1.1710089251205311
D2_NB,D2,Dataset 2,18,gamma_z[0],0.1,0.1333093709805199
D2_NB,D2,Dataset 2,18,gamma_z[1],3.1,3.2552139814863565
D2_NB,D2,Dataset 2,18,beta_nb[0],10.0,10.487301731037194
D2_NB,D2,Dataset 2,18,beta_nb[1],2.5,1.7071940106476893
D2_NB,D2,Dataset 2,18,gamma_nb[0],-1.7,-1.7005801509173917
D2_NB,D2,Dataset 2,18,gamma_nb[1],2.0,1.9629721998182503
D2_P_plus_NB,D2,Dataset 2,6,beta_z[0],5.0,5.158149927073098
D2_P_plus_NB,D2,Dataset 2,6,beta_z[1],-0.5,-0.8491081230349701
D2_P_plus_NB,D2,Dataset 2,6,gamma_z[0],0.1,0.1374068572918857
D2_P_plus_NB,D2,Dataset 2,6,gamma_z[1],3.1,2.9079009010889947
D2_P_plus_NB,D2,Dataset 2,6,beta_nb[0],10.0,10.622737445625605
D2_P_plus_NB,D2,Dataset 2,6,beta_nb[1],2.5,2.464752849121188
D2_P_plus_NB,D2,Dataset 2,6,gamma_nb[0],-1.7,-2.055541175585511
D2_P_plus_NB,D2,Dataset 2,6,gamma_nb[1],2.0,2.120330915716868
D2_P_plus_NB,D2,Dataset 2,11,beta_z[0],5.0,4.893866010343647
D2_P_plus_NB,D2,Dataset 2,11,beta_z[1],-0.5,-0.2261472993058632
D2_P_plus_NB,D2,Dataset 2,11,gamma_z[0],0.1,0.1647796910657665
D2_P_plus_NB,D2,Dataset 2,11,gamma_z[1],3.1,3.490982071305606
D2_P_plus_NB,D2,Dataset 2,11,beta_nb[0],10.0,9.937900838807767
D2_P_plus_NB,D2,Dataset 2,11,beta_nb[1],2.5,2.2316631826371696
D2_P_plus_NB,D2,Dataset 2,11,gamma_nb[0],-1.7,-2.0080104469649904
D2_P_plus_NB,D2,Dataset 2,11,gamma_nb[1],2.0,2.1016089548125745
D2_P_plus_NB,D2,Dataset 2,9,beta_z[0],5.0,5.108699784900623
D2_P_plus_NB,D2,Dataset 2,9,beta_z[1],-0.5,-0.3959833675435766
D2_P_plus_NB,D2,Dataset 2,9,gamma_z[0],0.1,0.1884659056130975
D2_P_plus_NB,D2,Dataset 2,9,gamma_z[1],3.1,3.1680528014373213
D2_P_plus_NB,D2,Dataset 2,9,beta_nb[0],10.0,10.336260559820518
D2_P_plus_NB,D2,Dataset 2,9,beta_nb[1],2.5,2.371754883846352
D2_P_plus_NB,D2,Dataset 2,9,gamma_nb[0],-1.7,-1.697901305387292
D2_P_plus_NB,D2,Dataset 2,9,gamma_nb[1],2.0,1.9797356941988105
D2_P_plus_NB,D2,Dataset 2,5,beta_z[0],5.0,5.263806314997571
D2_P_plus_NB,D2,Dataset 2,5,beta_z[1],-0.5,-1.2142514163395683
D2_P_plus_NB,D2,Dataset 2,5,gamma_z[0],0.1,0.1539779124013513
D2_P_plus_NB,D2,Dataset 2,5,gamma_z[1],3.1,2.4947853630586176
D2_P_plus_NB,D2,Dataset 2,5,beta_nb[0],10.0,9.993558584801622
D2_P_plus_NB,D2,Dataset 2,5,beta_nb[1],2.5,2.4350622468158907
D2_P_plus_NB,D2,Dataset 2,5,gamma_nb[0],-1.7,-1.4410354687441391
D2_P_plus_NB,D2,Dataset 2,5,gamma_nb[1],2.0,1.894222936142236
D2_P_plus_NB,D2,Dataset 2,0,beta_z[0],5.0,4.6577168945865255
D2_P_plus_NB,D2,Dataset 2,0,beta_z[1],-0.5,-0.3825700948281251
D2_P_plus_NB,D2,Dataset 2,0,gamma_z[0],0.1,0.2328009295328429
D2_P_plus_NB,D2,Dataset 2,0,gamma_z[1],3.1,2.3355392300237376
D2_P_plus_NB,D2,Dataset 2,0,beta_nb[0],10.0,10.017931908410612
D2_P_plus_NB,D2,Dataset 2,0,beta_nb[1],2.5,2.9178436944868515
D2_P_plus_NB,D2,Dataset 2,0,gamma_nb[0],-1.7,-1.4783090238903702
D2_P_plus_NB,D2,Dataset 2,0,gamma_nb[1],2.0,1.998996465439268
D2_P_plus_NB,D2,Dataset 2,1,beta_z[0],5.0,5.134111438631103
D2_P_plus_NB,D2,Dataset 2,1,beta_z[1],-0.5,-0.8200506040526024
D2_P_plus_NB,D2,Dataset 2,1,gamma_z[0],0.1,0.2851316968377522
D2_P_plus_NB,D2,Dataset 2,1,gamma_z[1],3.1,2.9069241792921163
D2_P_plus_NB,D2,Dataset 2,1,beta_nb[0],10.0,10.714399189693742
D2_P_plus_NB,D2,Dataset 2,1,beta_nb[1],2.5,1.9304394289733475
D2_P_plus_NB,D2,Dataset 2,1,gamma_nb[0],-1.7,-2.041247900017252
D2_P_plus_NB,D2,Dataset 2,1,gamma_nb[1],2.0,2.161322798644184
D2_P_plus_NB,D2,Dataset 2,4,beta_z[0],5.0,4.48573145500901
D2_P_plus_NB,D2,Dataset 2,4,beta_z[1],-0.5,1.7157065844849009
D2_P_plus_NB,D2,Dataset 2,4,gamma_z[0],0.1,0.0319924423417516
D2_P_plus_NB,D2,Dataset 2,4,gamma_z[1],3.1,3.25620394593299
D2_P_plus_NB,D2,Dataset 2,4,beta_nb[0],10.0,9.487668293727593
D2_P_plus_NB,D2,Dataset 2,4,beta_nb[1],2.5,2.815779097638105
D2_P_plus_NB,D2,Dataset 2,4,gamma_nb[0],-1.7,-1.426398437429451
D2_P_plus_NB,D2,Dataset 2,4,gamma_nb[1],2.0,1.9463042266785169
D2_P_plus_NB,D2,Dataset 2,14,beta_z[0],5.0,5.065819966618954
D2_P_plus_NB,D2,Dataset 2,14,beta_z[1],-0.5,-0.6900335793229787
D2_P_plus_NB,D2,Dataset 2,14,gamma_z[0],0.1,0.0410718891782718
D2_P_plus_NB,D2,Dataset 2,14,gamma_z[1],3.1,3.2418924730863243
D2_P_plus_NB,D2,Dataset 2,14,beta_nb[0],10.0,9.320043555534612
D2_P_plus_NB,D2,Dataset 2,14,beta_nb[1],2.5,3.1478140814176
D2_P_plus_NB,D2,Dataset 2,14,gamma_nb[0],-1.7,-1.5763797417028032
D2_P_plus_NB,D2,Dataset 2,14,gamma_nb[1],2.0,1.9362610119261072
D2_P_plus_NB,D2,Dataset 2,3,beta_z[0],5.0,5.401824546851613
D2_P_plus_NB,D2,Dataset 2,3,beta_z[1],-0.5,-0.490783352928934
D2_P_plus_NB,D2,Dataset 2,3,gamma_z[0],0.1,0.1815128785536502
D2_P_plus_NB,D2,Dataset 2,3,gamma_z[1],3.1,3.78044465707342
D2_P_plus_NB,D2,Dataset 2,3,beta_nb[0],10.0,9.36025603260448
D2_P_plus_NB,D2,Dataset 2,3,beta_nb[1],2.5,2.6372991786715585
