Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D3,Dataset 3,96,Z+P+NB,ZIP--ZINB,-29243.2125405837,-29222.55470579234,41.31566958272015,2,0,1.06761911772505e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,98,Poisson,ZIP--ZINB,-73098.74842592956,-29425.417987833876,87346.66087619137,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,98,NB,ZIP--ZINB,-33395.33269828587,-29425.417987833876,7939.829420903989,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,98,P+NB,ZIP--ZINB,-32736.999810345642,-29425.417987833876,6623.163645023531,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,98,ZIP,ZIP--ZINB,-42939.56082398089,-29425.417987833876,27028.285672294034,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,98,ZINB,ZIP--ZINB,-29934.445382430193,-29425.417987833876,1018.0547891926326,nan,1,1.0685880901634528e-223,True,chi-bar² heuristic; k=1
D3,Dataset 3,98,Z+P+NB,ZIP--ZINB,-29439.414209104732,-29425.417987833876,27.99244254171208,2,0,8.346767850067911e-07,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,0,Poisson,ZIP--ZINB,-70752.37922928478,-40146.438532488566,61211.881393592426,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,0,NB,ZIP--ZINB,-43362.007502869266,-40146.438532488566,6431.1379407614,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,0,P+NB,ZIP--ZINB,-41530.73441646139,-40146.438532488566,2768.591767945647,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,0,ZIP,ZIP--ZINB,-46662.65812778013,-40146.438532488566,13032.439190583129,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,0,ZINB,ZIP--ZINB,-40359.840273594804,-40146.438532488566,426.8034822124755,nan,1,4.0326064360981e-95,True,chi-bar² heuristic; k=1
D4,Dataset 4,0,Z+P+NB,ZIP--ZINB,-40165.55275360187,-40146.438532488566,38.22844222660933,2,0,4.9980344424811314e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D3,Dataset 3,99,Poisson,ZIP--ZINB,-74760.52886011667,-29552.61223599696,90415.83324823942,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,99,NB,ZIP--ZINB,-33753.4638955964,-29552.61223599696,8401.703319198874,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,99,P+NB,ZIP--ZINB,-32983.36288635928,-29552.61223599696,6861.501300724645,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,99,ZIP,ZIP--ZINB,-43277.21301303563,-29552.61223599696,27449.201554077343,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,99,ZINB,ZIP--ZINB,-30109.854261953624,-29552.61223599696,1114.4840519133286,nan,1,1.1744847101513851e-244,True,chi-bar² heuristic; k=1
D3,Dataset 3,99,Z+P+NB,ZIP--ZINB,-29572.400143023122,-29552.61223599696,39.57581405232486,2,0,2.5481275893870887e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,1,Poisson,ZIP--ZINB,-70847.24192022553,-39940.73900917553,61813.00582209999,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,1,NB,ZIP--ZINB,-43212.46579373875,-39940.73900917553,6543.453569126446,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,1,P+NB,ZIP--ZINB,-41289.11743771454,-39940.73900917553,2696.7568570780277,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,1,ZIP,ZIP--ZINB,-46156.89931903432,-39940.73900917553,12432.320619717575,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,1,ZINB,ZIP--ZINB,-40177.42896176149,-39940.73900917553,473.3799051719252,nan,1,2.9461319147418358e-105,True,chi-bar² heuristic; k=1
D4,Dataset 4,1,Z+P+NB,ZIP--ZINB,-39965.966061999,-39940.73900917553,50.45410564694612,2,0,1.1067006476109703e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,4,Poisson,ZIP--ZINB,-69714.8600707452,-40031.54216423598,59366.63581301844,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,4,NB,ZIP--ZINB,-43086.428404138496,-40031.54216423598,6109.772479805033,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,4,P+NB,ZIP--ZINB,-41306.429610119216,-40031.54216423598,2549.774891766472,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,4,ZIP,ZIP--ZINB,-46512.002178992276,-40031.54216423598,12960.920029512592,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,4,ZINB,ZIP--ZINB,-40251.58537433256,-40031.54216423598,440.0864201931545,nan,1,5.1833180937407276e-98,True,chi-bar² heuristic; k=1
D4,Dataset 4,4,Z+P+NB,ZIP--ZINB,-40055.98199352078,-40031.54216423598,48.87965856959636,2,0,2.4317392404271532e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,2,Poisson,ZIP--ZINB,-71883.33398545283,-40277.99898689719,63210.66999711128,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,2,NB,ZIP--ZINB,-43452.61414541096,-40277.99898689719,6349.230317027541,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,2,P+NB,ZIP--ZINB,-41573.79304964043,-40277.99898689719,2591.58812548648,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,2,ZIP,ZIP--ZINB,-47262.189494849874,-40277.99898689719,13968.381015905368,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,2,ZINB,ZIP--ZINB,-40538.51743201456,-40277.99898689719,521.03689023474,nan,1,1.2587025820872384e-115,True,chi-bar² heuristic; k=1
D4,Dataset 4,2,Z+P+NB,ZIP--ZINB,-40314.2955952711,-40277.99898689719,72.59321674781677,2,0,1.72418265326048e-16,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,3,Poisson,ZIP--ZINB,-69510.60285271173,-39884.197428495536,59252.81084843239,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,3,NB,ZIP--ZINB,-43020.36104353398,-39884.197428495536,6272.327230076888,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,3,P+NB,ZIP--ZINB,-41219.71760398177,-39884.197428495536,2671.040350972471,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,3,ZIP,ZIP--ZINB,-46112.67742566623,-39884.197428495536,12456.959994341392,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,3,ZINB,ZIP--ZINB,-40076.286913184646,-39884.197428495536,384.17896937821934,nan,1,7.658026331412112e-86,True,chi-bar² heuristic; k=1
D4,Dataset 4,3,Z+P+NB,ZIP--ZINB,-39905.814615463925,-39884.197428495536,43.234373936778866,2,0,4.090486704176177e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,6,Poisson,ZIP--ZINB,-70984.63320573392,-40151.336382168505,61666.59364713082,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,6,NB,ZIP--ZINB,-43336.161886069276,-40151.336382168505,6369.651007801542,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,6,P+NB,ZIP--ZINB,-41509.21896300502,-40151.336382168505,2715.765161673029,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,6,ZIP,ZIP--ZINB,-46926.624814597046,-40151.336382168505,13550.576864857081,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,6,ZINB,ZIP--ZINB,-40395.50281760392,-40151.336382168505,488.33287087082863,nan,1,1.6425994664539808e-108,True,chi-bar² heuristic; k=1
D4,Dataset 4,6,Z+P+NB,ZIP--ZINB,-40178.52267786857,-40151.336382168505,54.37259140012611,2,0,1.5600617688051593e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,5,Poisson,ZIP--ZINB,-69829.00817660535,-39785.768531411006,60086.479290388685,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,5,NB,ZIP--ZINB,-43032.722034725346,-39785.768531411006,6493.90700662868,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,5,P+NB,ZIP--ZINB,-41145.0573995454,-39785.768531411006,2718.577736268795,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,5,ZIP,ZIP--ZINB,-46387.71125881649,-39785.768531411006,13203.885454810967,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,5,ZINB,ZIP--ZINB,-40067.17827059372,-39785.768531411006,562.8194783654326,nan,1,1.0239066941368134e-124,True,chi-bar² heuristic; k=1
D4,Dataset 4,5,Z+P+NB,ZIP--ZINB,-39805.283304594115,-39785.768531411006,39.02954636621871,2,0,3.348433598125634e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,8,Poisson,ZIP--ZINB,-69358.64997708648,-39955.29078441524,58806.718385342465,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,8,NB,ZIP--ZINB,-43219.47163616775,-39955.29078441524,6528.361703505012,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,8,P+NB,ZIP--ZINB,-41387.9346439372,-39955.29078441524,2865.2877190439176,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,8,ZIP,ZIP--ZINB,-46121.57854878405,-39955.29078441524,12332.575528737609,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,8,ZINB,ZIP--ZINB,-40163.43071759155,-39955.29078441524,416.27986635261914,nan,1,7.873282555286887e-93,True,chi-bar² heuristic; k=1
D4,Dataset 4,8,Z+P+NB,ZIP--ZINB,-39977.794839068265,-39955.29078441524,45.00810930604348,2,0,1.685051752392486e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,10,Poisson,ZIP--ZINB,-69845.14783109218,-40233.615541189836,59223.06457980469,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,10,NB,ZIP--ZINB,-43408.15321363952,-40233.615541189836,6349.075344899364,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,10,P+NB,ZIP--ZINB,-41584.90704547667,-40233.615541189836,2702.583008573667,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,10,ZIP,ZIP--ZINB,-46685.11663688248,-40233.615541189836,12903.002191385283,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,10,ZINB,ZIP--ZINB,-40451.81348326333,-40233.615541189836,436.39588414698665,nan,1,3.294716044392474e-97,True,chi-bar² heuristic; k=1
D4,Dataset 4,10,Z+P+NB,ZIP--ZINB,-40255.90139031621,-40233.615541189836,44.57169825275196,2,0,2.095939294652618e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,7,Poisson,ZIP--ZINB,-69601.69213689247,-39604.73847052521,59993.90733273451,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,7,NB,ZIP--ZINB,-42755.3975448767,-39604.73847052521,6301.31814870298,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,7,P+NB,ZIP--ZINB,-40976.8637915753,-39604.73847052521,2744.2506421001744,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,7,ZIP,ZIP--ZINB,-46041.3478582152,-39604.73847052521,12873.21877537998,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,7,ZINB,ZIP--ZINB,-39841.373605577326,-39604.73847052521,473.270270104229,nan,1,3.1124990541408573e-105,True,chi-bar² heuristic; k=1
D4,Dataset 4,7,Z+P+NB,ZIP--ZINB,-39623.49150320864,-39604.73847052521,37.50606536686246,2,0,7.1723485516922534e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,11,Poisson,ZIP--ZINB,-69610.24149085915,-39423.70524768647,60373.07248634535,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,11,NB,ZIP--ZINB,-42640.294025571566,-39423.70524768647,6433.177555770191,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,11,P+NB,ZIP--ZINB,-40858.10763110168,-39423.70524768647,2868.8047668304207,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,11,ZIP,ZIP--ZINB,-45773.23816408521,-39423.70524768647,12699.065832797482,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,11,ZINB,ZIP--ZINB,-39658.67557324525,-39423.70524768647,469.9406511175621,nan,1,1.650644219868882e-104,True,chi-bar² heuristic; k=1
D4,Dataset 4,11,Z+P+NB,ZIP--ZINB,-39438.2382318161,-39423.70524768647,29.06596825926681,2,0,4.879835553894922e-07,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,9,Poisson,ZIP--ZINB,-69568.71762689625,-39873.69165362474,59390.051946543026,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,9,NB,ZIP--ZINB,-43111.29144699754,-39873.69165362474,6475.199586745599,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,9,P+NB,ZIP--ZINB,-41280.805571823745,-39873.69165362474,2814.227836398015,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,9,ZIP,ZIP--ZINB,-46279.637115599486,-39873.69165362474,12811.890923949497,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,9,ZINB,ZIP--ZINB,-40102.12823151015,-39873.69165362474,456.87315577082336,nan,1,1.1516528083325676e-101,True,chi-bar² heuristic; k=1
D4,Dataset 4,9,Z+P+NB,ZIP--ZINB,-39897.80267354749,-39873.69165362474,48.22203984551015,2,0,3.378446877455737e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,12,Poisson,ZIP--ZINB,-70313.90821492806,-40157.46207499863,60312.89227985886,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,12,NB,ZIP--ZINB,-43471.49072970498,-40157.46207499863,6628.057309412703,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,12,P+NB,ZIP--ZINB,-41507.33793133374,-40157.46207499863,2699.7517126702296,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,12,ZIP,ZIP--ZINB,-46350.216521768016,-40157.46207499863,12385.508893538776,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,12,ZINB,ZIP--ZINB,-40412.64494605003,-40157.46207499863,510.3657421028038,nan,1,2.640035188219399e-113,True,chi-bar² heuristic; k=1
D4,Dataset 4,12,Z+P+NB,ZIP--ZINB,-40178.39544659171,-40157.46207499863,41.866743186168605,2,0,8.10498526243671e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,13,Poisson,ZIP--ZINB,-70803.34521874515,-40388.84698485981,60828.996467770674,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,13,NB,ZIP--ZINB,-43453.627040330015,-40388.84698485981,6129.560110940409,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,13,P+NB,ZIP--ZINB,-41651.44553555138,-40388.84698485981,2525.1971013831353,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,13,ZIP,ZIP--ZINB,-47037.705712620875,-40388.84698485981,13297.717455522128,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,13,ZINB,ZIP--ZINB,-40608.07185209211,-40388.84698485981,438.44973446459335,nan,1,1.1771046833870472e-97,True,chi-bar² heuristic; k=1
D4,Dataset 4,13,Z+P+NB,ZIP--ZINB,-40410.745391136035,-40388.84698485981,43.79681255244941,2,0,3.0877561241869465e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,18,Poisson,ZIP--ZINB,-70075.24314739015,-39793.03498194504,60564.41633089022,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,18,NB,ZIP--ZINB,-43063.84197912265,-39793.03498194504,6541.613994355212,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,18,P+NB,ZIP--ZINB,-41142.13547346137,-39793.03498194504,2698.200983032657,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,18,ZIP,ZIP--ZINB,-46208.153039421464,-39793.03498194504,12830.236114952844,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,18,ZINB,ZIP--ZINB,-40065.56486197052,-39793.03498194504,545.05976005095,nan,1,7.476043080631165e-121,True,chi-bar² heuristic; k=1
D4,Dataset 4,18,Z+P+NB,ZIP--ZINB,-39817.69692794779,-39793.03498194504,49.323892005500966,2,0,1.947390011073928e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,14,Poisson,ZIP--ZINB,-70840.07095886808,-39917.491346350485,61845.15922503518,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,14,NB,ZIP--ZINB,-43177.68122820424,-39917.491346350485,6520.379763707504,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,14,P+NB,ZIP--ZINB,-41258.23394897585,-39917.491346350485,2681.485205250734,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,14,ZIP,ZIP--ZINB,-46572.413553404214,-39917.491346350485,13309.844414107458,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,14,ZINB,ZIP--ZINB,-40193.42623677435,-39917.491346350485,551.86978084773,nan,1,2.467221072866611e-122,True,chi-bar² heuristic; k=1
D4,Dataset 4,14,Z+P+NB,ZIP--ZINB,-39943.953529916085,-39917.491346350485,52.92436713119969,2,0,3.2182494103236353e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,17,Poisson,ZIP--ZINB,-69408.54171190079,-39940.56458163152,58935.954260538536,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,17,NB,ZIP--ZINB,-43043.62338562013,-39940.56458163152,6206.117607977212,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,17,P+NB,ZIP--ZINB,-41262.89115380364,-39940.56458163152,2644.6531443442364,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,17,ZIP,ZIP--ZINB,-46472.47002888254,-39940.56458163152,13063.810894502036,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,17,ZINB,ZIP--ZINB,-40164.86448546602,-39940.56458163152,448.59980766900117,nan,1,7.274568256246193e-100,True,chi-bar² heuristic; k=1
D4,Dataset 4,17,Z+P+NB,ZIP--ZINB,-39968.188609788864,-39940.56458163152,55.24805631468189,2,0,1.0070174664166132e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,15,Poisson,ZIP--ZINB,-70431.9886428992,-40208.56554622801,60446.84619334238,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,15,NB,ZIP--ZINB,-43306.95611230679,-40208.56554622801,6196.781132157557,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,15,P+NB,ZIP--ZINB,-41503.91540736408,-40208.56554622801,2590.69972227214,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,15,ZIP,ZIP--ZINB,-46769.22715722336,-40208.56554622801,13121.323221990693,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,15,ZINB,ZIP--ZINB,-40438.41484473564,-40208.56554622801,459.69859701526,nan,1,2.7954505326474585e-102,True,chi-bar² heuristic; k=1
D4,Dataset 4,15,Z+P+NB,ZIP--ZINB,-40233.43750091359,-40208.56554622801,49.743909371158225,2,0,1.578509957745277e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,16,Poisson,ZIP--ZINB,-69186.12040688033,-40069.49929544981,58233.24222286105,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,16,NB,ZIP--ZINB,-43309.91260663358,-40069.49929544981,6480.8266223675455,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,16,P+NB,ZIP--ZINB,-41472.37643272536,-40069.49929544981,2805.754274551102,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,16,ZIP,ZIP--ZINB,-46507.366390764095,-40069.49929544981,12875.734190628573,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,16,ZINB,ZIP--ZINB,-40311.35232439531,-40069.49929544981,483.7060578910023,nan,1,1.6683614484217102e-107,True,chi-bar² heuristic; k=1
D4,Dataset 4,16,Z+P+NB,ZIP--ZINB,-40100.54984763783,-40069.49929544981,62.101104376037256,2,0,3.272777830995049e-14,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,19,Poisson,ZIP--ZINB,-70088.95273266136,-40168.44634087366,59841.012783575396,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,19,NB,ZIP--ZINB,-43490.70055142383,-40168.44634087366,6644.508421100341,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,19,P+NB,ZIP--ZINB,-41569.42407816158,-40168.44634087366,2801.955474575836,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,19,ZIP,ZIP--ZINB,-46405.04470024542,-40168.44634087366,12473.196718743508,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,19,ZINB,ZIP--ZINB,-40418.34066593614,-40168.44634087366,499.78865012495953,nan,1,5.283549561577181e-111,True,chi-bar² heuristic; k=1
D4,Dataset 4,19,Z+P+NB,ZIP--ZINB,-40193.99880750984,-40168.44634087366,51.10493327234872,2,0,7.992906651179786e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,21,Poisson,ZIP--ZINB,-71034.59595856475,-40124.062036605465,61821.06784391857,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,21,NB,ZIP--ZINB,-43385.27712676248,-40124.062036605465,6522.430180314026,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,21,P+NB,ZIP--ZINB,-41548.77258050749,-40124.062036605465,2849.4210878040467,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,21,ZIP,ZIP--ZINB,-47066.44771086339,-40124.062036605465,13884.771348515846,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,21,ZINB,ZIP--ZINB,-40378.340069270365,-40124.062036605465,508.55606532980164,nan,1,6.536486571960358e-113,True,chi-bar² heuristic; k=1
D4,Dataset 4,21,Z+P+NB,ZIP--ZINB,-40161.045105553196,-40124.062036605465,73.96613789546245,2,0,8.678751076878487e-17,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,20,Poisson,ZIP--ZINB,-70615.37715040334,-40211.414714031765,60807.92487274314,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,20,NB,ZIP--ZINB,-43402.066565131885,-40211.414714031765,6381.303702200239,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,20,P+NB,ZIP--ZINB,-41522.389499709396,-40211.414714031765,2621.9495713552606,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,20,ZIP,ZIP--ZINB,-46844.375978255644,-40211.414714031765,13265.922528447758,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,20,ZINB,ZIP--ZINB,-40473.09816553991,-40211.414714031765,523.3669030162855,nan,1,3.9174373620662427e-116,True,chi-bar² heuristic; k=1
D4,Dataset 4,20,Z+P+NB,ZIP--ZINB,-40240.66360963319,-40211.414714031765,58.497791202855296,2,0,1.9831978298966895e-13,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,23,Poisson,ZIP--ZINB,-70279.04930443848,-39830.1882112797,60897.72218631755,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,23,NB,ZIP--ZINB,-43047.597118247635,-39830.1882112797,6434.817813935864,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,23,P+NB,ZIP--ZINB,-42712.687130736354,-39830.1882112797,5764.997838913303,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,23,ZIP,ZIP--ZINB,-46148.93697811236,-39830.1882112797,12637.497533665315,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,23,ZINB,ZIP--ZINB,-40048.12917780761,-39830.1882112797,435.8819330558181,nan,1,4.2626117805565344e-97,True,chi-bar² heuristic; k=1
D4,Dataset 4,23,Z+P+NB,ZIP--ZINB,-39865.962605899455,-39830.1882112797,71.5487892395031,2,0,2.9065501666052586e-16,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,22,Poisson,ZIP--ZINB,-70937.74297319914,-39935.42469738157,62004.63655163515,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,22,NB,ZIP--ZINB,-43256.6699597907,-39935.42469738157,6642.490524818262,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,22,P+NB,ZIP--ZINB,-41392.05531508611,-39935.42469738157,2913.2612354090816,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,22,ZIP,ZIP--ZINB,-46815.936860801,-39935.42469738157,13761.024326838859,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,22,ZINB,ZIP--ZINB,-40209.45824593113,-39935.42469738157,548.0670970991196,nan,1,1.6574726871429628e-121,True,chi-bar² heuristic; k=1
D4,Dataset 4,22,Z+P+NB,ZIP--ZINB,-39959.4980912667,-39935.42469738157,48.14678777026711,2,0,3.507986190052047e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,25,Poisson,ZIP--ZINB,-70772.00539265056,-40111.08980258641,61321.83118012831,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,25,NB,ZIP--ZINB,-43355.961555770285,-40111.08980258641,6489.743506367755,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,25,P+NB,ZIP--ZINB,-41464.540009653036,-40111.08980258641,2706.9004141332553,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,25,ZIP,ZIP--ZINB,-46825.31089806426,-40111.08980258641,13428.442190955699,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,25,ZINB,ZIP--ZINB,-40384.994214304104,-40111.08980258641,547.8088234353927,nan,1,1.8863912678901956e-121,True,chi-bar² heuristic; k=1
D4,Dataset 4,25,Z+P+NB,ZIP--ZINB,-40136.84634223443,-40111.08980258641,51.513079296040814,2,0,6.5174387428438685e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D4,Dataset 4,26,Poisson,ZIP--ZINB,-70313.23412515348,-39929.909991740045,60766.64826682687,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,26,NB,ZIP--ZINB,-43026.47682933922,-39929.909991740045,6193.133675198347,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,26,P+NB,ZIP--ZINB,-41239.44731208484,-39929.909991740045,2619.0746406895923,nan,2,0.0,True,chi-bar² heuristic; k=2
